ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1772,0,21.42,17.54,11.59,1.18,16.95,6.45,25.72,2.17,32.73,11.13,26.76,3.53,24.75,66.59,1.08,21.23,30.59,61.11,1.34,5.35,102.96
1773,0,6.74,8.06,3.95,0.22,9.03,2.7,14.58,0,17.24,5.27,11.75,0.97,7.61,30.3,0.06,3.77,14.18,27.86,0,0.32,59.88
1774,0,3.3,4.29,3.24,0.54,9.39,1.77,11.97,0,11.86,3.4,6.17,0,1.32,26.85,0,0.99,9.89,23.18,0,0.56,43.59
1775,0,7.9,10.09,3.38,1.31,13.58,5.31,21.96,0,22.72,9.8,15.43,0.73,7.78,35.3,0,2.02,22.68,36.43,0,0.54,71.19
1776,1.01,8.36,16.24,10.12,2.11,12.91,7.76,26.16,2,28.61,16.63,22.31,3.16,13.1,39.08,0.28,10.76,29.32,50.05,0.71,2.79,68.15
1777,0.39,2.11,9.91,7.32,0.99,8.97,4.53,14.42,0.82,17.93,11.14,14.33,0.3,4.82,20.38,0,8.58,19.35,31.93,0.04,1.14,34.33
1778,0.1,8.95,29.84,9.49,14.7,18.8,14.05,43.02,8.04,52.46,26.7,42.34,1.6,30.05,59.48,0.17,14.97,47.15,75.32,2.08,0.15,80.62
1779,9.71,31.28,52.19,36.24,34.56,25.78,27.49,67.26,27.87,72.07,39.94,73.45,9.44,55.3,81.61,10.06,50.67,83.27,133.9,33.1,2.5,65.06
1780,12.44,32.38,51.77,38.18,38.59,25.46,32.66,71.55,32.63,79.37,50.43,83.38,10.64,58.19,93.64,12.52,58.66,88.11,151.21,42.19,4.22,62.57
1781,1.18,10.83,35.03,13.12,20.83,18.2,17.93,44.06,14.31,56.98,36.71,51.25,9.62,42.39,57.22,2.55,23.38,57.73,75.1,15.35,0.95,77.14
1782,4.82,17.12,46.98,29.28,27.41,18,30.6,51.33,28.47,64.32,65.09,80.94,32.71,55.45,91.22,1.56,31.32,81.1,81.53,31.14,7.04,110.37
1783,9.34,38.17,63.57,37.5,38.45,32.55,41.24,71.93,27.68,85.28,67.46,94,40.09,71.61,105.41,6.59,40.68,98.49,101.72,30.77,6.13,130.42
1784,2.72,21.11,39.35,19.49,23.73,22.87,32.04,48.55,23.22,60.73,57.29,70.79,30.66,50.89,68.92,4.82,24.62,68.59,66.8,28.7,3.54,96.63
1785,0.14,46.35,31.48,46.76,37.53,46.16,15.51,35.7,25.15,39.48,19.5,46.06,18.02,79.48,77.35,24.82,77,88.52,100.97,9.03,21.92,188.51
1786,0,46.45,25.92,45.82,35.69,40.77,10.94,35.75,17.37,32.02,19.7,45.62,20.49,70.1,71.85,20.1,75.12,78.13,91.64,5.57,20.28,183.6
1787,0,33.46,13.36,54.93,23.58,7.83,5.35,24.9,5.65,7.53,30.75,57.22,35.24,59.01,71.62,3.43,63.39,67.39,88.68,23.35,2.87,182.54
1788,0,30.1,10.34,44.72,15.27,10.14,2.64,22.52,4.76,10.47,20.97,42,28.04,48.11,55.21,3.3,53.65,54.39,77.21,15.64,3.59,167.66
1789,0,26.56,8.35,27.63,10.88,13.87,2.01,24.22,2.73,9.94,11.21,30.55,17.53,33.8,40.71,3.82,35.54,37.81,52.06,2.89,1.08,122.52
1790,0,45.7,23.2,31.79,10.68,26.17,5.66,35.62,7.67,30.74,8.23,31.45,19.2,48.89,55.35,14.43,46.46,41.3,66.62,0.5,3.19,136.64
1791,0,40.74,18.7,28.24,9.31,20.61,3.77,34.63,3.16,21.58,10.86,29.57,16.37,36.75,45.24,8.55,32.8,38.81,54.55,0.44,1.98,124.88
1792,0,57.11,26.69,36.76,6.49,27.34,7.38,46.63,7.24,34.37,7.75,34.66,16.79,51.32,52.71,14.55,37.66,37.2,71.6,0,1.54,146.14
1793,0,37.51,16.02,15.74,3.13,17.91,2.54,28.25,1.58,21.55,3.34,23.05,14.29,27.76,38,6.65,17.03,22.11,40.82,0,0.88,104.45
1794,0,19.69,7.27,5.98,0.41,8.51,0.74,18.59,0.02,8.75,6.64,20.24,9.67,13.22,26.31,0.8,7.5,12.35,25.6,0.1,0.07,85.98
1795,0,29.4,9.84,6.14,0,15.57,1.64,22.44,0.08,16.38,5.3,21.92,8.42,21.45,35.58,0.02,10.49,15.81,31.64,0,0.39,98.35
1796,0,32.59,12.24,6.21,0.17,21.46,0.99,25.89,0.12,21.11,3.29,19.26,6.78,23.72,42.44,0.13,14.21,14.02,31,0,0.45,101.3
1797,0,29.52,12.61,10.71,0.04,23.16,2.37,24.34,0.15,23.05,5.53,17.87,3.8,24.81,45.23,0.01,17.15,18.74,43.21,0,0.17,101.23
1798,0,16.93,8.3,6.67,1.12,12.79,3.01,17.31,1.13,16.81,5.27,13.95,3.54,20.17,38.91,0.54,9.78,18.47,37.91,0,1.48,73.07
1799,0,4.15,2.35,3.42,0,3.29,0.95,3.5,0.41,4.67,5.09,6.9,1.63,4.69,9.08,0.01,2.9,7.2,10.24,0.3,1.41,20.61
1800,0,9.19,6.44,4.69,0.2,12.33,2.07,16.87,0,17.55,8.11,14.7,0.86,10.25,32.24,0,5.02,16.39,30.11,0,0.07,66.76
1801,0,10.63,7.79,7.6,1,15.1,3.49,19.84,0,23.44,6.78,13.67,0.92,11.55,37.3,0,1.4,20.64,32.71,0,0.12,70.94
1802,0,9.77,9.04,6.08,0.68,15.21,5.75,21.28,0,24.26,12.19,17.27,0.12,11.03,36.45,0,1.2,25.23,34.03,0,0.04,71.69
1803,0,8.56,16.9,8.75,1.44,16.07,7.97,25.59,0.06,30.36,15.51,25.67,1.06,14.4,40.21,0,6.12,29.99,46.01,0,0,76.62
1804,0.35,5.29,10.02,5.85,3.22,5.63,4.04,13.5,1.6,14.63,10.57,14.74,1.95,7.93,20.44,0,8.66,17.62,18.79,1.49,2.14,28.03
1805,0,11.93,30.51,12.88,12.31,19.8,14,45.05,5.01,48.51,22.87,42.63,2.11,34.54,62.73,0,12.46,56.13,64.91,0.99,0.03,91.02
1806,0.81,15.61,37.01,15.88,19.96,22.06,15.28,51.75,11.25,56.41,31.31,50.61,6.71,50.67,68.21,1.05,21.77,61.35,83.12,5.37,0.21,86.88
1807,0.77,15.16,41.55,18.01,24.8,23.85,16.72,59.37,15.8,62.58,37.69,64.76,7.76,48.17,69.1,0.69,28.66,65.85,95.87,9.62,0.18,90.14
1808,0.09,3.77,22.72,4.32,9.56,13.9,10.76,32.84,9.09,42.41,26.88,35.26,4.54,24.94,39.89,0.01,5.47,32.37,45.5,3.47,0,59.44
1809,0.59,4.54,29.86,7.33,17.43,17.37,16.68,42.06,12.56,48.87,34.17,45.71,7.88,32.31,49.82,0,7.04,45.21,53.85,4.5,0,66.87
1810,3.71,37.12,49.02,17.77,27,27,33.07,58.7,27.37,65.45,64.08,80.68,47.47,69.3,91.57,0.76,25.26,88.94,82.54,22.87,0.48,113.38
1811,0,32.03,15.83,34.76,34.82,22.39,7.66,21.8,11.09,16.62,19.77,37.88,23.22,68.82,68.13,15.71,69.43,79.32,92.68,15.32,12.73,170.02
1812,0.65,22.99,11.07,33.88,24.53,13.86,3.85,16.96,7.75,11.41,19.87,31.3,19.55,45.88,47.54,8.3,50.3,47.82,65.69,12.49,8.11,133.15
1813,0,49.88,31.68,86.76,48.41,14.3,18.71,33.68,27.89,12.4,50.21,68.36,43.37,97.88,104.53,8.96,103.63,101.41,122.31,43.31,11.64,219.3
1814,0,43.17,14.57,57.76,35.66,2.78,6.04,25.13,8.17,6.45,36.19,58.52,30.47,75.58,86.98,1.5,73.1,77.02,117.58,23.82,4.26,206.6
1815,0,27.71,1.97,23.38,15.28,5.54,0.64,15.98,1.35,4.43,16.89,36.29,21.32,44.85,40.93,2.29,37.36,41.91,66.64,6.39,0.21,146.57
1816,0.48,53.91,18.96,48.45,35.32,13.2,2.18,30.31,4.15,15.89,22.29,43.36,30.09,50.7,52.23,7.01,53.46,47.08,85.94,5.25,1.75,151.08
1817,0,55.31,23.91,44.95,21.27,26.54,5.98,37.34,9.73,31.14,15.6,37.78,19.03,53.84,50.02,14.57,49.2,48.26,81.02,2.49,2.02,141
1818,0.93,32.53,19.75,19.45,12.02,13.89,3.03,24.64,5.57,23.06,5.9,26.45,11.71,28.86,30.91,9.78,24.33,20.72,45.95,0.01,6.08,90.64
1819,0,16.37,2.55,9.64,6.82,0,0,10.05,0,0.59,1.9,21.16,17.6,5.39,7.96,0,2.05,11.51,27.27,0,0.19,86.89
1820,0,10.86,1.06,4,0.65,0,0,7.92,0,0.31,7.45,18.85,10.76,7.51,11.41,0,0.89,9.71,17.72,0,0,55.25
1821,0,32.15,9.27,6.73,0.99,14.7,0.1,19.81,0.04,14.2,5.02,21.1,15.65,27.75,31.59,0.36,10.12,17.18,34.89,0,0.4,90.25
1822,0,34.66,11.73,6.84,1.66,21.33,0.65,20.1,0.48,20.24,5.39,16.26,10.5,26.64,36.21,0.58,15.99,17.79,36.72,0,1.02,83.32
1823,0,14.08,2.17,2.99,0,10.29,0.13,12.37,0,6.18,4.06,12.86,2.74,17.66,26.2,0,3.6,15.23,23.18,0,0,65.22
1824,0,7.2,1.93,3.48,1.4,6.35,0.17,4.49,0,3.2,5.57,10.24,0.4,8.68,24.89,0,8.25,14.23,25.96,0.1,0.15,46.17
1825,0,21,7.71,14.95,0.92,18.66,2.98,19.51,0,16.76,6.43,20.33,2.87,24.09,49.21,0,14.78,32.58,44.66,0,0.42,88.62
1826,0,17.7,8.63,10.79,0.48,17.6,4.18,20.37,0,22.76,8.52,17.4,2.7,19.03,42.68,0,9.03,26.61,35.93,0,0.44,74.55
1827,0,21.65,12.05,13.27,1.77,23.41,8.49,20.37,0,26,4.1,17.3,1.73,13.71,46.12,0,9.64,31.48,45.1,0,1.65,76.06
1828,0,16.01,13.25,11.41,1.92,20.29,5.93,24.11,0,27.16,9.33,21.16,1.58,16.31,42.66,0,7.93,29.99,39.44,0,0.56,77.5
1829,0,9.16,16.3,13.6,1.69,17.95,8.4,24.62,0.35,24.73,16.4,22.2,2.15,12.92,41.06,0.01,9.11,29.49,39.49,0,0.37,70.99
1830,8.48,16.59,18.14,21.88,12.48,15.53,15.04,20.76,9.49,20.66,22.61,26.2,12.14,22.14,36.69,8.46,20.8,27.05,38.79,12.88,12.01,48.18
1831,0.15,10.18,29.59,17.12,7.79,23.28,13.45,40.38,6.12,37.12,25.03,41.11,5.63,34.22,60.03,0.02,13.54,50.11,58.19,0.79,0.07,88.19
1832,0.22,20.25,23.89,18,10.45,17.39,10.16,34.8,10.78,31.96,41.89,43.45,22.82,35.66,47.67,0.41,14.62,47.65,60.81,2.34,0.24,65.12
1833,0.68,18.74,28.81,15.75,12.52,23.61,15.23,43.53,10.25,38.39,36.3,53.23,23.56,46.71,60.64,0.07,17.93,57.25,73.18,2.02,0,84.19
1834,0,8.62,19.04,5.92,7.53,13.91,10.57,31.14,11.74,35.48,33.64,37.72,16.82,30,46.68,0,4.27,36.84,39.85,3.33,0,62.75
1835,0.01,6.27,10.68,3.95,8.08,6.09,20.98,25.36,21.36,23.6,81.62,73.63,40.73,29.93,53.79,0.24,10.03,58.24,37.06,13.86,0,56.18
1836,0,47.62,19.5,43.32,31.15,35.11,7.5,30.38,16.88,26.14,21.22,44.27,29.95,83.37,77.04,19.88,83.08,80.71,100.34,12.02,14.45,186.67
1837,0,50.99,26.77,66.2,46.29,18.61,15.91,34.06,21.67,14.11,39.47,60.24,35.37,92.94,96.55,11.97,96.58,95.05,120.93,30.33,9.85,204.21
1838,0,55.42,22.3,63.12,35.05,27.15,7.13,34.96,12.91,18.23,27.54,52.84,32.82,83.08,85.06,11.17,87.11,87.49,112.52,17.8,10.62,187.7
1839,0,34.64,8.78,28.34,17.84,11.69,2.2,19.48,3.63,9.28,13.42,36.44,18.65,54.16,46.96,4.09,42.91,47.79,77.33,2.24,3.04,137
1840,0.05,41.65,17.03,46.98,30.38,9.84,0.68,23.74,2.43,11.98,17.66,42.65,33.82,50.31,47.75,3.06,47.46,41.36,69.23,6.96,1.16,126.28
1841,0,19.82,1.77,7.29,1.92,1.77,0.49,9.66,0.21,2.26,7.13,27.58,7.69,21.24,24.2,0.53,17.06,19.61,38.42,0.32,0,88.14
1842,0.41,36.21,11.78,23.07,7.4,9.85,1.75,20.1,3.77,15.01,6.32,28.94,17.36,32.88,29.03,4.88,21.95,28.56,45.99,0,1.99,101.62
1843,0.08,26.66,9.2,18.88,13.93,6.45,1.07,15.81,2.75,10.72,12.21,26.54,18.84,27.32,23.68,3.69,14.16,19.57,35.94,0,0.23,76.85
1844,0,24.88,6.58,11.2,3.11,12.31,0.47,15.7,0.94,10.82,8.06,21.59,12.47,20.47,27.89,2.97,11.73,19.13,30.98,0,0.13,76.36
1845,0,37.91,10.86,9.85,1.36,23.29,0.14,23.23,0.69,21.42,4.07,25.13,12.84,37.01,40.43,1.81,17.49,23.57,38.7,0,1.53,103.58
1846,0,21.33,5.15,3.48,0.16,10.18,0.51,10.74,0.02,8.89,1.51,13.11,9.82,19.96,17.91,0.15,7.02,12.5,24.77,0,0.54,60.73
1847,0,5.03,1.27,2.66,0.03,6.56,0.3,4.52,0.04,2.85,4.09,9.2,0.44,6.71,17.57,0,2.53,9.73,14.46,0,0,52.16
1848,0,15.65,2.87,10.1,1.43,12.02,0.86,10.99,0,8.34,7.73,13.53,1.52,19.25,33.36,0,11.03,24.08,32.27,0,0.21,59.15
1849,0,14.85,2.97,8.37,0.36,12.8,0.97,12.32,0,10.26,6.49,13.58,1.92,18.22,34.76,0,9.08,22.63,29.93,0,0.05,64.1
1850,0,24.93,13.32,17.56,1.01,22.65,6.17,23.15,1.89,29.15,8.98,23.8,4.13,30.59,51.08,0.27,16.26,31.73,49.1,0.1,0.82,90.36
1851,0,17.1,5.98,9.13,1.47,21.45,4.28,17.73,0,16.79,6.04,12.01,0.73,10.91,37.77,0,6.36,25.85,31.23,0,1.12,63.13
1852,0,14.24,9.87,12.64,0.61,21.4,7.07,21.22,0.46,23.57,9.56,18.71,1.78,21.18,38.89,0,8.06,26.95,34.95,0,0.26,70.35
1853,0,6.98,9.51,9.92,0.39,20.24,5.09,22.42,0.13,18.76,14.97,16.19,1.73,16.45,34.19,0,6.1,23.15,27.54,0,0.07,64.92
1854,0,5.91,14.81,13.69,2.63,22.58,7.84,25.23,0.43,24.38,20.88,27,2.28,18.07,41.41,0,11.39,32.91,38.02,0,0.12,69.28
1855,0,9.61,26.94,20.16,5.53,25.47,11.42,40.37,5.33,37.54,22.77,42.25,8.52,37.11,55.99,0,12.21,45.63,52.58,0,0,87.96
1856,0.17,7.44,22.51,15.49,8.17,24.37,13.19,42.69,8.19,34.03,32.52,42.36,12.96,40.59,50.49,0.21,11.64,47.16,59.56,0.18,0,78.2
1857,0.51,21.39,30.47,20.34,13.69,28.37,17.25,46.22,11.28,41.75,39.46,56.49,24.84,51.21,59.78,0.02,16.67,59.94,74.55,1.4,0,88.28
1858,0.24,24.22,24.35,10.6,8.38,17.58,13.96,32.37,13.83,35.48,42.83,43.95,28.69,42.75,51.83,0,7.88,50.14,51.11,2.82,0,72.44
1859,2.36,33.92,17.4,14.19,9.85,27.49,31.97,28.11,29.16,43.14,83.1,68.06,55.54,44.75,58.78,0.48,14,58.91,46.86,16.32,0,69.75
1860,1.1,59.2,29.12,50.57,41.19,42.59,9.68,36.52,22.35,39.02,15.48,47.25,24.78,93.83,85.87,24.9,83.46,87.35,111.88,13.06,22.36,175.98
1861,1.12,83.18,48.17,81.88,56.72,58.11,15.05,43.57,30.81,51.09,25.86,63.49,32.05,120.27,101.7,29.98,108.68,108.04,149.31,15.76,32.84,200.18
1862,0.08,96.39,50.66,82.31,50.72,64.84,20.34,48.47,34.7,59.02,25.44,63.81,30.23,122.5,114.35,29.84,113.29,110.23,154.99,11.72,35.13,201.77
1863,0.07,73.4,26.82,60.13,36.32,46.47,11.77,37.16,19.22,34.85,23.85,53.59,37.91,91.6,89.78,19.96,91.79,87.95,119.39,7.16,13.11,173.52
1864,0,52.66,5.65,31.11,27.42,11.76,0.95,17.6,3.81,10.41,21.74,49.7,40.55,70.49,70.49,4.16,68.24,69.37,90.12,5.85,3.4,151.9
1865,12.16,84.92,44.67,68.42,54.81,39.71,27.85,49.97,32.24,34.06,34.45,62.29,56.51,107.19,90.64,23.76,79.3,85.95,118.46,33.55,20.89,165.98
1866,0.08,71.85,27.25,42.91,19.88,36.18,6.59,39.2,13.85,37.51,14.31,43.93,23.33,68.63,58.95,16.78,56.47,61.44,90.84,1.48,0.5,139.28
1867,1.11,58.73,21.31,28.8,16.29,27.06,2.94,31.88,13.02,34,13.65,40.79,20.38,57.66,50.6,16.08,42.37,51.19,73.04,1.27,0.13,118.12
1868,0,48.27,14.26,21.81,5.27,26.25,2.08,28.02,6.38,27.56,6.33,30.51,16.63,49.34,45.55,10.19,31.05,42.97,61.43,0.05,0.09,106.46
1869,0,10.93,1.13,4.97,0.62,5.29,0.27,4.49,0.28,2.24,2.6,11.83,9.19,13.9,16.46,0.56,5.32,17.24,16.21,0,0,71.78
1870,0,18.8,2.13,3.83,0.23,8.42,0.02,8.06,0.4,5.23,2.03,16.02,3.39,15.88,19.15,0.13,4.86,17.17,23.82,0,0,67.35
1871,0,12.2,0.93,4.99,0,12.02,0.4,9.32,0.25,6.75,0.66,9.72,3.61,17.19,23.99,0.1,4.84,14.27,17.8,0,0,48.88
1872,0,32.85,8.6,19.19,0.14,24.68,2.27,23.85,0.52,22.41,5.24,21.48,3.32,45.8,51.22,0.02,21.8,40.98,61.3,0,0.38,96.58
1873,0,25.75,6.8,17.28,0,23.26,2.77,20.03,0,19.88,5.61,19.09,5.5,37.98,48.3,0,16.05,30.53,53.05,0,0.54,83.54
1874,0,19.98,9.98,14.65,0.16,23.86,2.71,20.22,0.04,21.19,4.5,16.99,3.77,32.47,42.38,0.01,9.58,25.94,37.86,0,0.47,71.56
1875,0,22.73,13.29,19.69,0.8,28.37,4.42,24.45,0.27,29.22,6.63,22.25,4.18,36.56,50.84,0.51,15.48,29.09,41.78,0,0.61,84.2
1876,7.37,29.2,26.15,33.92,13.67,29.61,15.35,31.51,9.69,37.32,21.29,36.27,15.86,46.64,60.24,7.48,23.98,41.11,53.66,10.94,11.09,95.46
1877,0,5.03,8.34,11.77,0.96,22.85,3.24,22.41,0.18,18.7,14.69,17.3,6.93,27.65,36.74,0,2.43,20.9,28.7,0,0,68.1
1878,0,9.44,15.22,15.86,4.52,26.79,6.21,29.66,1.63,26.16,21.12,29.9,7.66,34.32,45.15,0.04,5.59,32.23,32.92,0,0,74.14
1879,0,13.69,27.86,22.91,8.53,29.91,12.77,42.38,5.96,44.73,26.45,47.92,12.15,47.53,59.99,0,12.09,52.87,53.42,0,0.18,94.62
1880,0,10.99,30.7,22.2,11.48,30.62,15.36,48.44,11.37,46.46,33.88,51.11,18.16,56.99,61.18,0.44,17.33,58.59,57.91,0.25,0,99.06
1881,0.67,17.33,30.92,23.84,14.28,31.68,18.48,54.02,15.98,48.12,49.14,55.71,23.67,61.88,62.99,0.29,20.58,61.59,65.75,1.96,0.02,100.54
1882,0.22,18.32,29,18.71,13.12,28.79,18.18,47.02,16.56,47.49,52.3,55.6,27.08,57.79,57.17,0.04,14,57.35,62.74,2.95,0,84.14
1883,4.98,39.29,31.82,25.81,16.15,32.9,30.11,44.71,31.46,56.33,84.54,80.03,56.79,79.03,67.12,0.9,25.08,75.55,68.8,14.4,0,87.07
1884,1.22,74.09,49.1,72.87,54.67,50.47,5.76,34.12,25.65,37.79,20.71,53.19,29.59,100.14,87.16,22.47,90.91,92.05,128.17,18.28,27.33,162.48
1885,1.38,106.36,63.17,107.07,64.9,64.36,14.2,45.43,37.35,60.39,35.57,72.08,43.82,137.01,119.62,31.03,120.31,127.82,176,22.84,35.45,207.33
1886,0,47.39,13.3,41.45,32.43,19.27,2.19,17.42,7.53,17.14,21.51,39.37,41.37,71.74,70.8,5.32,63.6,66.02,94.62,8.46,4.01,126.77
1887,0,79.43,17.25,53.76,33.21,20.94,0.02,22.8,5.48,12.25,31.62,50.5,48.17,108.4,86.24,0.8,91.13,91.44,137.8,8.2,5.66,178.69
1888,9.29,85.8,46.9,67.68,44.75,45.43,21.3,48.41,33.42,44.78,29.41,54.3,45.87,98.11,74.21,24.42,77.09,86.1,106.5,22.51,22.33,143.46
1889,0.08,52.66,15.43,29.37,21.73,14.5,0.94,17.46,4.74,14.29,23.26,44.57,41.72,50.43,36.87,6.33,35.68,50.68,72.1,1.77,0.11,105.76
1890,5.09,60.66,27.7,42.66,34.09,25.18,0.42,25.48,14.65,27.01,18.88,47.22,35.96,63.86,45.69,13.97,50.19,56.56,84.9,2.85,0.1,109.2
1891,0.13,61.66,21.51,33.01,13.59,32.94,3.4,32.2,17.02,39.27,10.71,42.31,18.35,73.17,54.47,15.12,46.71,55.59,77.1,0.76,0.2,119.59
1892,0.16,32.44,7.59,16.83,6.85,23.23,0.56,20.01,5.37,19.53,6.63,26.17,11.71,42.19,40.03,5.61,23.94,28.16,44.36,0,0,76.66
1893,0,23.29,4.48,12.52,2.82,11.54,0.07,11.61,2.26,9.01,7.36,27.03,10.28,30.48,29.93,1.67,11.44,26.64,35.98,0,0,69.1
1894,0,26.05,6.83,10.69,0.43,14.26,1.56,15.11,3.34,13.19,5.95,24.44,8.55,49.54,34.63,1.14,16.77,36.51,45.73,0,0.23,93.08
1895,0,9.51,0.21,4.18,0.14,8.98,0,2.79,0,1.29,3.16,7.36,0.95,24.96,26.11,0,6.33,27.31,28.82,0,0,54.03
1896,0,23.83,4.54,14.83,0.07,24.76,1.73,16.3,0,13.94,2.53,14.47,5.1,42.04,43.36,0.19,15.53,38.9,45.35,0,0.39,74.47
1897,0,21.16,8.06,18.91,0.88,26.68,1.93,19.81,0,22.34,4.13,15.65,5.04,35.43,46.14,0,15.57,29.93,40.77,0,0.84,75.28
1898,0,18.29,7.1,20.03,1.22,22.94,1.14,14.5,0,19.03,0.55,10.15,4.4,34.67,38.18,0.71,19,21.8,36.37,0,2.38,62.95
1899,0,18.18,11.15,21.28,1.55,27.74,2.3,21.5,0,27.82,6.38,22.7,6.4,42.24,48.73,0.46,16.04,27.37,36.14,0,0.67,82.85
1900,0.04,15.7,18.72,24.73,4.52,30.73,5.56,30.95,1.27,33.39,20.39,34.95,12.22,45.38,55.05,1.86,10.22,36.43,49.09,0,0,89.09
1901,0.15,9.42,10.97,21.9,6.17,32,7.1,29.69,3.65,26.07,30.88,33.26,13.56,43.69,45.43,0.36,12.5,37.46,47.38,0,0,77.39
1902,0,13.68,23.93,23.78,8.43,32.14,11.91,40.34,5.39,40.94,25.58,43.98,13.93,56.45,57.52,0.01,12.04,45.28,45.54,0,0,88.5
1903,1.9,20.06,28.62,26.72,14.24,34.33,18.79,50.24,15.7,46.86,52.35,58.49,30.23,72.79,60.55,2.38,27.68,67.86,61.85,2.13,0,101.3
1904,4,33.2,27.96,30.58,14.98,33.83,19.91,53.82,22.99,48.97,71.07,66.78,43.68,69.48,56.83,1.29,29.22,71.04,63.66,3.53,0,100.96
1905,0.22,25.23,35.19,28.45,17.04,32.48,22,60,27.02,59.23,68.23,70.99,41.1,70.79,68.58,1.86,25.91,72.64,68.56,4.62,0,99.59
1906,4.51,29.38,38.55,38.71,27.05,36.85,35.46,62.94,45.07,71.74,104.69,96.06,71.5,96.16,74.03,5.68,42.94,89.87,80.72,23.95,0,80.54
1907,3.46,23.41,42.21,46.34,29.57,37.04,44.74,65.79,45.41,78.01,107.02,104.32,63.54,98.39,80.29,7.07,44.15,103.81,77.71,27.13,0,94.02
1908,0.54,69.08,34.34,59.1,42.05,48.1,5.63,32.58,22.75,35.34,16.13,49.42,25.06,98.88,82.71,21.1,84.83,86.44,112.6,8.63,23.16,159.91
1909,0.01,100.85,47.54,89.57,51.88,63.76,14.88,45.13,36.8,50.56,29.77,69.7,40.11,136.14,112.86,29.78,112.95,122.14,168.83,17.64,36.45,200.1
1910,0,83.14,24.47,60.73,31.18,45.55,4.21,32.42,21.66,30.34,23.96,61.08,41.32,112.09,97.31,13.11,92.6,104.89,131.85,9.06,9.92,178.21
1911,1.16,98.49,38.27,65.28,39.13,55.55,5.34,42.94,27.27,45.72,19.25,62.87,43.07,117.8,89.41,21.31,95.79,110.86,139.17,7.14,15.83,181.24
1912,0.3,89.97,33.15,56.03,29.79,49.56,7.1,39.2,25.16,44.07,19.93,54.03,32.8,101.6,71.47,22.32,79.13,91.39,121.82,6.33,9.93,155.78
1913,0.35,58.78,16.01,31.78,22.06,19.64,0.49,20.46,8.04,15.26,27.37,40.33,32.54,64.59,47.24,8.23,35.39,53.4,75.92,1.56,0.43,114.19
1914,1.97,46.87,18.45,29.7,19.69,29.68,1.93,25.38,15.28,23.44,14.61,38.99,21.6,59.8,46.37,14.59,42.92,50.33,74.28,2.21,0.33,101.9
1915,0.13,49.03,17.39,30.95,16.45,29.95,0.92,27.48,9.91,20.93,14.79,35.02,24.06,62.87,47.86,9.39,40.11,55.19,74.35,1.78,0.11,106.21
1916,0.09,35.56,6.67,21.08,6.6,21.58,0.43,19.52,4.54,10.97,7.59,30.05,15.78,47.75,37.74,3.68,23.93,38.44,50.69,0.18,0,87.44
1917,0,20.24,2.31,8.29,1.93,12.77,0.01,9.19,1.06,3.39,4.69,27.85,9.38,36.06,27.27,0.26,10.52,28.25,33.1,0.2,0,67.71
1918,0,22.04,1.93,10.07,0.09,12.6,0.49,9.91,1.42,5.78,9.2,22.06,8.47,42.01,30.82,1.19,8.45,25.28,36.15,0,0.57,70.89
1919,0,7.37,1.96,5.37,0.17,9.88,0.05,4.66,0.69,3.36,4.31,10.8,2.42,18.76,17.7,0.72,3.92,16.35,15.71,0,0.43,37.97
1920,0,28.26,5.16,18.45,0,27.08,1.3,18.17,1.06,15.61,3.42,24.34,9.25,50.48,42.78,0.13,15.3,39.1,50.99,0,1.24,81.08
1921,0,24.49,10.53,21.42,0.15,28.76,2.43,20.92,1.69,23.62,5.79,22.43,6.41,49.7,45.88,0.12,16.42,33.64,50.87,0,0.57,86.74
1922,0,16.16,5.72,18.15,0.37,23.98,1.81,18.02,0,16.54,3.38,14.41,5.76,38.19,37.32,0,13.34,23.01,34.21,0,0.18,68.06
1923,0,16.91,11.21,21.27,1.46,26.33,2.8,21.73,0.4,26.83,9.88,25.9,9.45,44.44,45,0,12.15,27.45,36.79,0,0.12,82.28
1924,0,16.42,13.27,23.5,4.61,28.9,5.75,28.89,2.61,32.36,16.4,35.42,10.78,51.43,52.88,0,10.95,29.84,39.61,0,0,85.4
1925,0,7.96,13.36,21.61,6.24,30.8,5.97,30.32,1.81,27.23,23.67,31.08,11.97,46.43,45.26,0.04,10.41,35.41,33.29,0,0,72.64
1926,0,11.87,18.77,21.04,7.71,33.45,8.71,37.14,5.82,33.04,28.71,41.58,16.23,57.82,53.94,0,9.94,35.78,43.95,0,0,79.38
1927,0.01,26.23,34.7,33.38,13.06,38.88,17.45,57.85,17.55,52.71,52.17,62.09,30.24,79.53,69.77,0.73,24.63,59.64,69.57,0.34,0,109.32
1928,0.28,31.65,31.32,29.69,14.31,33.3,20.49,60.03,25.84,50.93,58.16,63.38,39.6,70.44,64.54,0.97,24.52,60.19,65.65,0.75,0,100.91
1929,0.14,26.11,35.28,33.03,18.19,35.87,27.82,63.19,30.69,60.75,64.78,77.01,41.67,78.36,67.97,4.21,27.51,69.93,71.05,3.27,0,102.97
1930,1.75,23.51,33.69,32.14,18.75,32.42,28.28,56.14,35.65,59.26,78.59,74.39,54.03,80.26,57.62,1.26,25.89,67.25,64.5,10.95,0,73.74
