ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
213,437.65,524.92,526.42,610.1,590.04,304.68,465.23,332.97,327.44,198.98,407.24,348.65,230.07,337.55,210.64,118.24,391.39,361.12
214,396.2,481.35,493.01,550.19,554.62,289.47,431.11,299.69,306.54,178.83,391.53,331.53,222.88,319.17,196.79,111.37,374.6,335.41
215,9.53,10.84,18.83,31.99,14.85,6.02,11.26,11.61,8.98,20.77,1.81,24.42,2.29,21.92,12.13,7.95,26.23,24.78
216,17.2,7.43,8.41,19.89,19.38,5.77,17.19,18.31,11.85,4.3,6.77,15.13,7.34,10.09,9.87,4.02,20.77,7.84
217,18.88,12.75,15.18,21.32,25.94,2.39,17.68,20.75,12.22,8.84,7.78,20.81,7.57,12.87,12.34,1.24,29.33,13.67
218,41.81,34.95,42.61,61.23,49.21,2.81,34.41,42.59,20.57,26.85,16.86,47.61,17.02,38.65,31.04,3.03,59.62,41.37
219,64.34,52.55,65.56,91.42,68.75,4.13,48.78,55.9,24.29,42.4,18.74,68.92,20.55,63.22,44.01,5.62,90.71,65.92
220,13.84,10.63,12.13,14.86,14.09,1.01,7.51,10.95,3.32,6.57,4.92,13.55,3.23,9,7.24,0.51,15.55,9.2
221,1.87,1.44,0.41,1.88,1.14,0,0.21,1.86,0.18,0,1.81,0.52,0.47,0,0,0,2.04,0
222,6.35,5.04,6.28,7.69,8.72,3.19,3.88,5.04,3.17,3.3,5.84,3.76,3.83,3.43,4.04,1.72,5.32,3.76
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3.71,7.4,7.68,7.6,7.16,3.48,7.54,5.36,3.4,0.52,3.21,3.91,5.05,2.97,2.9,1.36,3,2.16
235,24.91,31.93,30.56,40.38,35.67,18.81,29.03,23.28,21.26,10.04,22.29,16.24,17.35,18.86,17.9,9.54,21.53,16.16
236,109.23,110.85,107.56,141.95,121.85,57.57,93.32,70.76,51.58,35.68,54.89,64.8,42.83,70.61,47.75,17.42,66.62,62.2
237,118.19,129.69,121.77,163.4,142.88,64.67,110.32,77,61.12,39.76,66.39,87.83,47.9,71.96,43.53,11.07,70.9,66.96
238,156.82,161.57,169.19,211.33,190.9,83.16,139.01,107.77,69.35,74.46,71.57,138.82,43.29,105.71,49.37,6.44,72.04,100.54
239,134.18,128.44,153.54,176.42,155.41,79.26,125.64,84.88,63.26,63.4,71.92,118.55,45.38,83.88,36.28,1.11,69.19,78.54
240,218.58,215.6,250.72,291.81,266.54,127.68,205.21,146.2,120.09,117.15,144.24,195.93,83.48,144.16,73.59,15.6,147.49,150.2
241,286.83,307.27,335.79,381.45,396.92,192.17,285.51,211.95,160.21,143.59,199.86,255.32,120.66,187.56,102.57,28.03,212.01,210.89
242,277.84,313.17,329.58,381.64,390.92,185.73,292.29,200.92,169.7,125.49,208.15,235.57,123.64,182.65,111.4,29.78,206.69,215.04
243,295.04,340.81,373.66,432.92,425.78,214.6,323.5,216.66,212.03,138.72,265.74,263.93,155.72,209.03,128.97,46.84,251.96,247.09
244,324.16,392.33,406.94,480.68,465.49,232.26,362.29,247.49,242.05,145.53,312.15,275.91,182.77,244.83,163.66,67,285.71,278.01
245,5.01,9.35,32.86,56.07,11.98,7.84,20.01,22.36,42.92,29.37,9.69,37.36,0,14.88,4.73,10.64,38.73,23.2
246,2.89,8.84,30.78,52.75,7.09,8.2,15.59,21.11,43.1,30.47,7.47,34.36,0,17.95,4.71,10.96,35.19,34.93
247,1.6,2.58,9.24,33.52,2.93,1.03,10.31,13.89,16.99,6.73,1.73,28.28,0,7.14,1.93,3.11,23.68,13.89
248,3.28,4.25,9.77,18.94,3.13,3.71,7.42,8.46,11.55,8.03,2.42,14.66,0.24,9.31,2.25,4.94,13.84,7.61
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25.57,21.56,35.39,50.97,42.27,16.66,34.53,37.31,38.98,23.96,21.29,36.05,19.41,29.52,22.45,28.7,46.72,31.32
251,3.61,24.63,37.56,56.18,3.93,9.11,13.83,18.64,11.68,32.05,1.54,38.64,1.02,19.35,2.23,5.11,49.4,44.64
252,19.27,15.66,26.25,47.74,20.99,10.86,24.93,24.04,24.72,29.03,5.46,40.81,7.31,29,22.31,14.15,48.27,36.72
253,8.26,3.82,8.72,18.88,18.14,3.48,21,14.03,9.28,11.59,2.52,22,6.79,9.94,7.54,4.51,27.93,11.9
254,33.55,16.75,31.73,50.26,42.49,11.7,38.21,32.8,26.54,25.21,13.36,47,20.16,32,24.74,16.74,60.92,39.17
255,6.97,1.89,6.15,7.35,14.8,0,13.71,10.36,2.82,4.04,0.75,10.01,5.64,3.33,3.67,0,18.67,7.47
256,26.3,15.44,30.73,44.65,42.19,0.19,35.26,31.47,11.51,20.92,7.1,50.3,9.6,22.52,18.05,0,64.47,38.57
257,35.58,23.58,41.91,58.58,45.5,0.56,35.4,38.6,9.43,29.66,12.3,56.69,14.02,36.99,25.1,0.42,69.16,50.41
258,17.82,12.66,15.1,16.72,20.71,0,11.05,14.31,6.49,7,5.91,18.34,4.37,10.29,9.24,0,24.02,13.95
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,19.11,20.47,19.75,27.23,23.03,1.48,15.98,19.28,9.23,9.7,10.81,25.7,8.82,15.11,10.62,0,26.07,18.16
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0.38,0.12,1.37,0.72,0.38,0,0.55,0.01,0,0.18,0.47,1.82,0,0,0.11,0,0.29,0.11
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,17.34,20.78,22.81,25.84,24.04,11.28,16.07,16.78,12.2,6.86,11.76,13.82,14.25,17.85,15.32,4.93,17.2,14.6
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,1.09,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,76.62,91.42,77.19,112.91,99.49,42.58,78.49,52.39,41.52,25.89,43.67,51.63,34.47,44.83,34.57,10.98,48.72,41.38
276,165.9,157.48,178.95,217.96,194.81,87.03,151.39,107.36,87.98,73.4,81.62,127.06,62.61,115.52,66.38,23.34,92.64,104.01
277,190.95,197.5,204.49,236.56,219.54,102.39,176.42,126.76,86.85,90.59,86.03,150.6,75.27,118.7,72.23,9.91,91.17,105.71
278,153.5,150.87,178.14,194.52,170.47,89.96,143.71,105.5,79.83,94.28,89.06,143.52,65.99,108.06,63.43,10.28,85.79,101.19
279,138.53,127.5,175.32,185.62,159.49,82.13,141.04,94.49,74.72,81.49,86.13,137.23,57.85,89.88,53.41,5.65,84.32,91.09
280,235.03,259.21,276.72,323.92,297.68,137.89,238.16,164.16,138.1,113.88,152.17,191.38,128.1,152.18,119.13,21.43,158.28,150.16
281,274.47,310.26,312.71,378.9,364.92,170.85,294.89,194.91,177.81,99.51,193.57,212.81,161.4,173.48,136.39,39.49,182.05,190.28
282,350.3,448.17,412.55,532.53,458.3,227.08,400.25,256.49,238.66,137.78,344.71,242.3,216.29,263.25,198.64,96.84,269.81,287.31
283,5.47,9.06,43.77,65.39,14.62,15.42,23.35,25.78,50.4,39.62,13.2,46.62,0.08,23.55,8.11,13.19,39.26,32.9
284,5.62,10.6,37.89,63.4,6.19,11.04,25.68,31.73,46.88,29.74,9.71,43.47,1.21,18.35,6.98,9.42,40.11,39.01
285,11.86,15.5,35.03,66.94,6.78,9.05,27.36,37.9,47.65,27.85,8.16,43.06,0,20.65,8.06,16.18,40.26,44.35
286,9.22,9.9,11.47,20.1,13.36,6.51,12.78,13.13,13.71,8.68,8.01,14.86,8.08,8.97,8.25,8.06,16.47,8.55
287,1.85,0,0.54,7.18,3.14,0,5.26,3.52,1.4,0,0,12.47,0.24,0.25,0.05,0,12.48,0.68
288,18.21,9.51,31.03,85.14,21.53,2.95,29.69,35.38,42.46,18.3,9.43,56.1,7.14,15.97,4.76,12.66,83.15,36.45
289,9.37,15.13,30.53,70,11.25,5.84,23.75,29.11,27.27,21.58,3.43,47.31,3.3,18.72,6.99,2.43,56.3,34.06
290,6.26,25.9,32.02,43.66,1.6,8.47,18.83,20.14,11.5,33.24,0,38.92,0.22,15.42,0.72,1.98,61.58,50.41
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,12.15,9.27,27.01,37.78,21.32,4.69,25.34,21.99,14.7,18.54,3.14,28.44,6.03,19.3,11.92,3.65,50.2,37.79
293,0.71,0.87,1.68,3.13,0.2,0.9,1.33,1.43,0.93,2.48,0.15,2.9,0,1.5,1.26,0.01,3.48,3.46
294,27.04,10.49,19.13,32.74,30.88,8.12,32.12,22.74,17.36,18.97,5.26,37.4,15.68,21.97,13.67,10.02,48.71,29.12
295,21.32,9.48,30.72,41.05,37.49,1.38,32.97,36.34,9.2,17.42,3.15,42.96,16.63,20.4,18.88,5.34,65.55,37.01
296,20.3,6.23,39.45,44.01,55.18,0,41.57,44.58,9.66,20.52,3.09,54.88,7.62,19.29,20.92,0.03,80.95,55.82
297,36.68,22.15,61.52,76.33,79.54,0.55,41.33,47.93,14.55,43.03,2.89,74.63,22.28,53.8,46.27,6.21,107.24,82.42
298,42.78,40.46,69.66,88.57,81.47,1.52,43.99,52.57,20.14,46.93,11.87,70.97,28,64.74,45.57,11.38,94.46,80.12
299,21.38,14.22,21.58,33.92,27.2,2.9,18.43,19.73,7.77,11.66,8.35,29.01,6.31,16.85,12.69,0.92,31.94,22.78
300,3.92,1.38,1.9,4.34,4.11,0.27,2.23,5.12,1.34,0.93,1.85,4.1,0.93,1.64,1.44,0,5.35,2.1
301,8.39,8.07,6.73,11.49,11.68,0.39,5.23,5.29,1.61,4.1,2.97,12.89,0.58,7.84,3.42,0,13.1,8.12
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,15.44,16.5,15.47,22.91,21.23,9.22,15.85,12.53,2.78,6,1.91,10.33,2.55,10.09,3.87,0.76,4.08,10.32
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,28.47,43.35,37.65,49.84,44.31,24.3,41.88,23.71,23.36,9.11,25.86,20.03,24.8,19.2,12.83,5.18,24.88,9.41
317,93.99,98.34,101.63,109.9,108.61,55.18,92.86,59.05,49.9,48.38,53.96,78.17,44.7,56.92,37.55,8.73,61.94,50.69
318,175.52,161,176.51,211.49,185.61,87.87,169.54,113.35,83.43,100.38,90.91,155.52,74.64,120.9,78.12,6.36,89.62,107.59
319,117.02,109.4,170.47,161.22,152.65,70.01,130.6,98.92,60.23,93.17,67.03,144.98,43.69,88.66,45.48,0.14,65.81,93.33
320,237.06,266.06,272.88,315.12,267.68,122.96,241,153.93,142.46,91.84,156.59,163.74,153.43,160.76,138.78,14.31,153.57,119.96
321,0.87,5.92,27.72,47.72,3.89,8.61,17.31,21.13,27.01,20.14,5.57,39.65,0.12,10.52,3.49,1.91,25,17.05
322,3.26,7.28,30.75,43.96,3.45,11.82,17.2,22.45,31.68,23.13,6.19,39.02,0.82,11.04,2.91,3.31,28.95,24.81
323,8.14,13.44,42.86,71.21,5.61,16.52,23.74,36.06,46.45,35.54,10.05,47.53,0.11,19.83,5.79,7.99,44.63,40.47
324,5.36,10.05,23.69,39.06,8.61,6.52,20.41,21.68,25.93,19.85,6.25,36.09,3.37,10.83,3.5,3.13,33.96,20.65
325,5.06,2.33,16.91,40.21,13.2,1.52,22.4,23.42,25.05,13.56,2.4,37.3,5.14,9.85,0.99,0.68,34.83,18.16
326,6.68,18.82,38.51,61.35,5.19,12.32,20.84,27.26,32.21,38.32,6,41.89,0.26,23.06,3.71,6.04,39.04,46.4
327,14.78,11.93,24.8,50.45,31,11.18,39.04,33.97,28.5,14.75,11.69,41.37,15.03,12.2,9.08,1.83,54.56,26.39
328,1.75,18.09,29.5,53.8,9.81,5.17,21.95,18.91,10.83,30.52,0.24,41.55,0,16.44,2.1,0.39,41.22,34.86
329,5.99,30.67,47.28,76.82,20.06,15.16,26.3,28.4,21.22,51.8,3.35,59.42,1.54,33.06,11.41,10.23,71.8,54.89
330,32.97,42.83,75.8,136.32,62.2,31.04,61.02,59.52,59.23,80.22,18.83,112.29,20.32,88.18,49.17,37.35,142.75,87.41
331,26.25,17.44,38.65,69.28,41.56,20.39,38.44,37.49,37.12,41.48,12.93,60.51,19.89,50.91,32.15,28.26,75.58,46.07
332,2.56,0.37,1.82,3.24,7.47,2.88,6.33,6.54,5.35,1.29,2.88,7.69,5.23,1.58,1.15,0.63,9.59,4.36
333,12.48,5.42,9.33,19.92,17.38,4.09,13.3,14.22,12.24,8.14,5.85,15.23,7.68,12.77,9.61,5.38,23.38,13.88
334,5.52,1.11,4.54,6.62,6.65,0,8.27,9.76,2.14,3.53,1.51,11.99,4.14,1.63,2.74,0,16.53,8.95
335,31.54,7.06,27.03,27.28,51.98,0.4,38.53,43.56,8.89,16.37,4.65,50.45,7.77,16.4,17.51,3.21,66.11,48.8
336,25.17,10.15,29.91,41.07,49.06,1.79,33.94,36.08,3.93,24.74,0.2,56.22,2.77,22.36,29.31,1.03,57.13,67.38
337,33.69,19.88,34.53,50.23,49.11,4.5,29.34,38.26,14.38,21.31,8.37,50.45,10.54,21.46,27.24,1.56,63.09,47.89
338,23.44,20.15,26.26,39.23,34.34,0.76,22.49,19.87,8.87,16.13,12.83,35.59,9.01,19.77,14.63,0.01,37.82,26.84
339,7.84,2.84,6.15,7.62,10.76,0.24,3.97,5.13,3.6,2.33,4.95,10.45,1.41,4.49,5.56,0.19,9.45,5.55
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,4.24,2.18,3.22,5.88,6.65,0.37,1.32,1.61,1.2,0.74,1.81,4.87,0.73,1.58,1.99,0.38,3.44,2.17
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,19.16,18.91,14.19,21.36,20.54,4.54,14.6,9.53,5.6,2.31,5.09,13.48,6.27,9.74,7.45,0,9.68,10.67
350,8.1,6.42,5.27,8.51,8.68,2.75,6.38,2.87,2.51,1.08,1.9,4.78,1.19,2.95,3.13,0,3.93,2.38
351,45.41,42.23,46.51,63.44,54.61,25.1,46.27,27.79,25.75,14.94,20.77,28.27,17.31,35.16,25.24,11.7,28.11,36.62
352,55.5,54.78,61.08,84.41,67.01,28.24,57.68,38.38,18.97,18.64,16.63,38.55,15.16,40.1,20.55,12.71,25.11,36.25
353,103.35,138.75,119.7,165.12,161.04,70.54,106.17,73.8,27.33,35.77,18.78,83.55,24.01,62.77,36.54,0.15,46.12,59.65
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,25.82,27.36,27.49,35.62,29.77,14.02,28.1,21.45,12.51,12.4,12.02,19.17,10.5,16.45,8.92,2.49,12.43,12.36
356,62.66,56.65,70.55,79.88,71.75,33,61.42,42.64,24.21,38.47,27.41,65.6,20.94,39.75,16.11,2.7,25.96,38.38
357,115.49,107.46,135.32,157.92,137.19,60.16,117.35,89.21,56.59,79.67,51.57,132.72,43.76,94.97,48.64,0.46,44.79,89.5
358,85.38,85.27,121.26,127.19,117.47,50.92,100.13,77.32,42.52,71.31,46.14,120.94,25.02,73.19,32.38,0,39.1,75.76
359,164.13,166.33,187.37,236.06,202.6,88.23,166.36,109.19,101.92,74.58,94.16,138.04,87.76,110.93,76.29,3.98,98.57,96.66
360,4.68,5.8,33.42,55.29,4.66,14.72,24.72,33.27,39.58,28.27,9.76,44.79,0,15.62,4.87,6.19,29.01,21.91
361,3.05,5.13,29.67,50.02,3.95,9.53,21.87,30,38,22.81,9.28,39.04,1.1,10.67,2.21,2.66,32.96,21.32
362,6.48,6.1,35.29,64.7,8.8,11.54,25.93,39.6,52.09,22.83,8.05,42.81,0.86,9.65,2.37,7.22,42.24,24.84
363,4.59,10.4,29.3,45.48,4.48,10.95,14.83,22.18,33.32,26.99,6.24,32.97,0.16,14.34,4.06,4.33,37.61,27.21
364,11.33,10.05,26.84,50.11,7.02,4.97,18.73,20.19,36.27,27.56,4.92,37.18,0.37,15.91,1.74,6.61,30.27,32.27
365,13.08,23.58,41.22,80.84,5.73,12.43,21.43,26.19,43.7,45.07,4.04,42.46,0,22.79,3.56,12.22,45.34,50.8
366,12.08,13.66,25.95,48.52,19.36,10.86,27.43,27.56,32.44,26.11,5.33,34.86,7.78,16.04,6.38,5.84,43.47,27.88
367,10.04,23.14,29.83,69.19,11.01,8.93,23.9,24.43,18.86,27.31,1.17,39.01,1.62,12.25,3.14,5.87,42.53,35.05
368,6.44,27.54,37.34,69.9,8.78,14.93,20.33,25.55,17.53,41.23,2.08,44.38,0.13,21.46,4.23,4.74,50.72,50.02
369,32.5,42.29,62.78,137.82,58.35,23.81,61.28,59.92,56.75,87.81,15.58,113.9,14.12,71.88,35.12,31.42,142.82,84.79
370,2.25,3.73,4.31,11.37,6.14,0.92,5.8,6.17,5.56,7.26,2.27,12.45,3.36,6.5,2.39,0.84,16.31,8.09
371,1.36,0,0.26,0.31,4.06,0.48,7.05,2.34,1.19,0,2.27,6.92,4.51,0,0.44,0,11.77,3.62
372,22.63,11.16,10.72,23.56,25.29,6.31,30.48,32.06,21.58,12.64,13.32,33.4,24.84,18.74,8.92,11.08,48.2,19.95
373,6.77,5.2,5.55,10.61,6.99,2.29,6.29,9.81,7.63,6.57,1.94,7.86,5.16,5.11,4.28,4.67,12.05,7.36
374,10.44,5.25,9.76,12.52,15.06,0.34,16.74,16.26,4.66,15.52,4.03,36,2.51,10.17,7.67,0.18,32.78,29
375,46.74,21.85,36.62,52.62,66.62,7.77,46.65,50.34,19.82,24,8.96,61.65,18.24,28.48,38.87,13.56,77.67,69.4
376,33,23.96,25.46,44.23,46.51,9.46,29.84,35.69,24.49,19.87,15.03,39.86,18.76,22.52,28.94,15.88,42.04,33.92
377,4.61,3.19,2.6,7.54,7.93,0.14,1.95,3.21,3.12,1.43,1.44,5.54,2.07,0.83,3.54,0.63,4.59,3.5
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1.57,3.34,1.52,4.53,3.1,0,0.26,0.32,0.11,0,0,4.99,0,1.69,1.66,0,2,3.14
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0.72,2.4,0.15,2.8,1.17,0.28,1.58,0.53,1.33,0,0.92,2.65,0.92,0.07,1.88,0,2.35,1.15
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,25.81,24.1,22.52,33.91,25.17,10.76,19.96,15.26,14.25,7.39,12.9,17.07,8.95,15.75,13.21,3.97,15.84,17.76
389,3.08,2.48,1.69,4.73,3.43,1.68,2.71,2.69,0,0,0.18,2.01,0.28,0.85,1.61,0,0.86,0.98
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,56.16,51.84,51.07,72.61,58.86,21.45,48.31,31.25,24.01,22.39,17.5,32.52,16.74,36.88,25.49,10.26,28.1,36.96
392,254.85,283.78,213.47,313.44,308.85,116.93,196.04,138.94,72,92.43,57.35,158.03,75.17,156.01,103.67,24.71,124.72,148.39
393,78.86,87.71,74.03,97.12,106.66,33.13,64.01,39.87,17.34,29.28,12.42,45.67,13.98,45.24,29.3,2.16,32.6,41.28
394,59.23,55.93,57.84,72.99,70.84,22.69,48.55,40.35,19.86,29.96,19.98,51.59,13.79,39.31,9.04,0.85,20.46,36.02
395,110.02,87.99,134.47,138.55,144.74,50.14,98.02,71.43,32.88,59.62,29.99,109.6,24.16,75.75,17.9,1.68,30.17,62.33
396,94.79,86.48,122.39,135.63,124.39,43.1,92.71,84.98,28.22,77.55,27.41,128.88,15.43,87.27,19.19,1.26,24.35,78.24
397,110.89,100.73,140.81,160.68,144.97,58.05,117.14,92.38,51.42,72.44,50.77,125.44,37.36,86.23,34.1,0.73,44.87,80.27
398,98.16,95.15,147.38,155.16,164.95,58.19,120.41,99.71,42.86,77.09,46.83,123.13,26.71,80.57,32.82,0,42.1,76.49
399,1.56,5.14,33.03,49.85,4.06,13.93,21.57,28.73,37.25,29.39,8.03,38.79,0.11,15.99,4.38,3.55,27.44,22.23
400,2.77,4.71,33.68,54.14,3.19,13.09,18.55,29.25,37.64,28.62,7.75,38.32,1.16,14.44,2.11,1.56,30.86,20.31
401,6.55,4,31.44,54.43,5.54,12.46,17.91,32.31,41.36,25.04,7.91,37.41,0.2,13.07,1.38,4.26,32,24.94
402,10.32,15.49,40.24,60.78,11.11,16.53,21.32,29.73,40.95,39.94,7.89,43.28,1.34,23.05,7.14,10.28,47.35,36.37
403,5.58,14.04,30.51,50.12,4.11,5.97,20.33,20.51,32.05,28.12,2.42,40.27,0.42,12.96,1.04,3.29,32.9,30.19
404,9.54,25.17,47.71,79.02,8.28,9.49,22.39,31.85,45.1,52.26,6.52,47.73,0.77,27.58,4.82,9.63,50.59,49.25
405,1.45,23.44,29.27,49.41,0.55,7.98,14.5,17.03,14.64,30.97,0.47,30.51,0,12.9,1.7,0.66,29.59,24.64
406,8.49,32.73,40.63,72.15,10.45,15.46,21.5,25.44,24.06,45.85,2.87,46.96,0.97,23.39,3.21,8.55,46.14,44.08
407,3.26,27.52,34.55,47.71,3.08,6.01,18.86,24.42,13.11,40.56,0.12,37.46,0,17.07,1.44,1.34,40.01,43.38
408,3.29,27.25,30.48,41.79,16,8.8,18.89,21.78,14.9,41.94,2.3,40.02,1,24.09,4.1,2.4,45.43,42.7
409,3.62,13.64,15.08,23.26,9.37,5.07,11.77,13.82,10.06,24.79,1.49,22.4,1.73,14.55,1.57,1.19,26.64,24.26
410,1.03,12.39,11.2,12.64,7.47,3.8,9.78,12.33,4.8,22.13,1.36,21.35,1.4,11.88,1.1,0.09,20.47,23.87
411,6.56,7.75,9.66,14.57,13.13,4.83,14.31,17.98,9.15,10.84,7.11,21.83,6.27,8.72,3.06,3.87,20.6,16.76
412,30.89,19.33,17.45,30.96,30.28,8.47,33.87,48.91,31.17,20.86,18.1,36.31,23.89,22.77,12.16,24.27,50.94,29.78
413,3.91,1.12,0.93,3,2.11,0,2.89,2.45,0.6,1.56,1.27,3.72,0.19,1.25,0.66,0,3.9,2.68
414,16.48,5.95,8.51,12.77,14.04,1.04,20.32,17.09,7.83,12.63,5.11,27.2,3.75,6.34,7.1,0.41,20.59,27.52
415,7.24,3.55,3.05,3.79,6.1,1.46,6.25,6.4,2.05,1.91,2.65,5.41,2.62,2.53,3.39,2.18,5.84,4.19
416,9.22,9.5,8.06,14.9,11.36,2.69,6.89,10.39,7.81,5.28,3.92,10.52,3.96,8.14,7.88,3.81,11.37,9.59
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,3.07,3.41,2.99,4.98,3.95,0.19,1.63,3.85,2.48,0.86,0.57,2.81,1.37,2.62,3.53,0.74,2.34,3.6
422,1.08,0.41,0,1.26,1.54,0,0,0,0,0,0,1.52,0,0.1,0.3,0,0,0
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,7.41,9.28,6.69,12.56,11.35,5.11,14.19,4.43,3.38,0.23,5.09,4.87,6.2,1.05,5.34,0,5.63,0.05
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,118.58,131.46,112.65,143.39,146.7,64.59,105.12,82.78,55.98,63.09,51.54,88.69,41.6,89.26,67.7,35.92,71.33,93.25
432,129.06,162.38,110.95,169.19,173.21,51.44,102.82,67.39,40.52,36.7,34.18,88.12,29.9,68.91,46.43,3.08,66.19,68.02
433,77.81,81.07,67.45,90.29,86.16,31.38,62.22,47.85,31.7,26.56,32.14,53.86,25.01,46,16.68,2.31,31.47,40.46
434,115.51,107.01,128.38,144.14,148.47,44.23,94.24,87.07,31.57,63.2,30.16,116.47,22.34,87.76,20.99,2.8,29.23,70.67
435,63.01,70.12,82.21,86.72,93.73,22.32,61.98,57.9,17.1,51.36,12.12,83.11,9.7,56.57,6.13,0.11,16.27,48.25
436,55.34,60.42,82.46,93,91.48,22.9,65.65,63.26,16.76,54.01,15.61,85.57,7.26,57.46,11,0,18.37,50.54
