ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
214,304.39,357.37,383.8,458.4,414.37,207.01,306.35,216.66,233.08,143.58,268.86,252.62,167.06,234.45,161.97,58.77,246.55,241.18
215,5.7,9.48,15.52,27.15,10.15,3.47,9.57,8.34,5.31,17.82,1.58,20.03,0.98,16.62,10.36,4.39,24.78,20.55
216,15.24,5.8,7.46,17.02,15.83,3.35,13.52,13.81,10.09,3.43,3.18,13.43,5.56,6.1,6.63,3.36,21.28,6.5
217,14.43,8.8,9.89,17.03,17.31,0.21,12.18,14.45,6.77,6.81,3.34,17.68,2.98,5.91,6.53,0,25.84,8.45
218,24.87,18.04,21.49,34.89,24.29,0.56,26.57,25.15,9.16,15.98,10.1,41,6.22,19.19,11.85,0.31,58.49,26.71
219,34.35,21.49,32.22,51.1,30.02,0,24.48,27.17,7.33,24.13,10.17,60.56,3.78,24.88,16.27,0.17,82.06,39.5
220,8.79,6.95,5.12,9.33,5.92,0,4.79,6.24,1.27,3.48,3.51,11.17,1.13,4.46,3.86,0,16.47,5.39
221,1.04,0.21,0.51,0.75,1.03,0,0.63,0.17,0,0,0,0,0.45,0,0.02,0,0.9,0
222,4.47,4.36,4.86,4.94,5.57,1.24,3.91,3.46,2.64,1.14,4.17,4.37,3.4,2.56,2.75,0,5.81,3.85
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3.72,6.47,6.82,8.77,8.29,2.59,7.33,5.14,3.21,0,3.64,4.75,4.48,3.07,1.81,0,2.89,1.84
235,24.13,33.94,30.75,41.51,36.83,17.75,29.93,22.84,22.41,8.75,23.58,19.52,16.93,18.55,17.21,8.16,22.45,16.66
236,113.97,130.15,111.36,164.28,137.86,56.57,97.28,73.54,51.89,33.67,58.41,70.3,36.31,77.09,42.95,9.18,68.69,65.13
237,129.26,151.41,128.85,194.44,167.76,60.81,117.26,79.18,64.55,37.8,73.56,91.42,45.22,68.07,43.33,8.3,72.88,74.69
238,182.11,194.55,181,265.59,239.52,78.25,145.57,113.65,75.52,76.92,82.63,136.81,46.31,105.41,51.45,4.65,83.1,107.21
239,144.62,149.48,153.09,207.6,182.42,68.37,128.63,85.14,66.56,66.16,75.5,116.06,38.85,82.07,38.57,1.58,71.21,82.72
240,207.33,211.2,234.24,302,259.46,103.96,187.48,136.08,111.02,114.18,128.74,176.84,66.46,131.24,73.65,8.94,116.39,141.14
241,253.23,280.02,292.74,369.92,361.65,144.62,254.31,187.54,144.78,134.6,161,214.55,92.71,163.47,98.24,15.32,153.69,189.79
242,246.86,285.99,292.92,380.39,367.77,148.66,262.37,182.49,156.69,119.19,179.68,218.68,107.54,163.84,108.96,14.15,167.41,197.6
243,253.22,292.6,321.44,397.59,363.42,166.17,271.83,181.13,183.33,121.27,206.23,227.79,123.05,175.72,118.53,29.62,182.87,206.75
244,276.9,332.9,353.84,442.21,403.26,186.53,295.73,209.86,213.02,136.72,248.13,239.84,150.83,205.27,139.13,41.29,218.04,228.58
245,0,5.6,37.02,48.84,2.67,5.22,15.39,15.77,31.43,25.29,8.7,32.51,0,10.76,0.35,4.39,31.52,16.56
246,2.11,7.08,43.91,61.15,3.9,7.01,18.06,20.65,39.4,32.77,12.56,34.84,0,19.39,0.14,9.62,37.27,30.72
247,3,2.39,21.72,42.4,2.47,1.18,18.51,17.77,24.19,13.82,3.06,33.56,0.53,13.45,0.68,3.83,31.89,14.63
248,2.54,4.2,11.67,21.24,3.34,2.38,8.45,8.38,12.2,8.02,3.94,14.14,0,9.11,1.57,4.73,16.44,8.23
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,22.22,19.92,32.68,53.01,38.96,12.74,30.58,36.24,37.05,19.55,18.52,33.8,16.7,26.76,20.16,20.37,45.26,27.78
251,2.04,19.53,46.25,54.14,0.78,1.92,13.64,19.94,8.74,36.19,0.99,36.17,0,21.11,0.43,2.84,47.6,37.66
252,16.09,11.97,24.55,41.88,19.09,7.47,22.32,19.38,22.32,25.1,6.15,37.98,5.82,25.62,21.42,12.87,50.36,32.86
253,7.55,3.87,8.64,16.21,13.85,2.15,18.3,10.56,6.82,8.8,1.99,21.39,4.49,7.9,6.86,2.86,30.19,10.15
254,27.91,13.35,27.49,44.08,36.87,6.55,31.37,26.66,23.67,21.56,8.83,42.44,16.46,22.71,22.51,11.63,60.56,35.36
255,8.56,0.57,5.58,8.02,14.48,0,9.61,9.36,2.35,2.73,2.26,10.59,3.31,4.71,1.11,0,18.93,4.4
256,14.42,5.53,16.52,30.51,15.48,0,21.86,21.86,5.66,11.36,2.83,46.09,3.92,10.17,6.7,0,62.39,21.58
257,13.66,3.81,17.11,25.26,11.11,0,22.94,11.61,0.09,12.46,3.29,47,3.27,8.58,7.77,0,60.23,25.25
258,7.6,1.5,2.48,6.15,5.8,0,7.91,5.77,0.95,2.59,0.99,15.66,1.38,2.84,3.29,0,18.57,9.84
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,17.32,16.43,13.61,24.08,17.26,0.21,13.16,17.85,3.98,5.72,12.79,26.39,6.76,9.47,7.63,0,30.35,15.86
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0.04,0,0,0.5,0.29,0,0.21,0.14,0,0,0.56,1.9,0,0,0,0,0.65,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,16.73,22.33,20.8,25.63,25.58,9.53,13.28,16.18,11.04,4.64,11.07,13.58,13,13.73,11.85,1.81,19.01,13.46
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,81.43,106.02,84.49,126.61,110.35,38.32,83.11,54.07,40.81,21.43,44.55,56.25,26.96,44.86,29.29,8.66,52,42.53
276,168.83,175.63,174.59,244.4,215.01,79.23,151.37,101.04,82.96,63.87,80.47,128.83,49.96,112.75,55.38,15.39,98.31,104.61
277,191.88,211.86,181.57,264.53,242.56,81.01,161.75,111.92,74.54,72.06,73.67,140.32,53.27,106.95,42.21,1.95,76.91,95.96
278,164.27,170.46,174.57,227.8,195.27,77.41,141.38,101,80.77,86.38,89.17,140.67,54.22,102.13,49.35,5.99,84.42,99.34
279,162.91,155.04,182.64,223.25,189.6,81.5,149.31,97.74,81.51,85.21,98.46,139.28,58.86,88.88,50.69,1.63,80.03,97.19
280,270.43,298.21,287.65,381.32,349.5,139.46,264.21,177.36,150.43,109.23,177.89,214,134.72,161.64,108.82,7.97,157.57,165.06
281,288.39,336.87,315.3,420.45,389.19,167.77,298.7,204.56,192.03,108.7,202.02,227.02,167.9,186.01,134.38,24.15,182.2,196.03
282,345.05,440.06,406.25,535.52,460.84,214.18,366.83,254.41,258.54,144.82,335.65,253.28,225.33,262.95,200.7,82.89,264.88,258.54
283,0.15,6,49.95,54.21,8.17,7.24,20.75,19.57,41.91,31.98,15.47,39.79,0,12.8,1.72,4.73,27.1,22.36
284,5.11,8.17,52.35,72.73,5.68,7.09,32.33,34.4,53.93,32.69,17.05,47.37,0,24.04,0.68,11.27,49.64,40.62
285,13.43,15.94,59.88,93.3,7.98,7.3,46.69,44.16,59.97,35.74,16.95,53.26,0,31.69,4.98,20.33,58.61,51.92
286,9.27,9.63,14.19,22.85,12.83,5.55,11.87,13.37,14.87,7.42,8.88,16.35,7.18,9.99,8.17,7.15,16.39,9.76
287,0.61,0,0.06,5.61,6.25,0,6.27,3.59,2.3,0,0.36,8.84,1.09,0.2,0,0,15.19,0.45
288,5.48,9.17,36.25,88.48,10.05,1.5,33.88,35.33,42.59,27.43,9.16,57.22,5.01,22.21,0.75,7.94,82.48,33.22
289,4.22,8.85,34.99,69.34,10.43,0.17,24.56,25.76,23,25.87,3.53,43.78,0.92,20.14,2.56,3.12,58.24,25.31
290,4.07,20.12,45.35,41.56,0.94,0.02,18.83,19.32,9.79,39.27,0,40.22,0,17.59,0,2.7,57.28,44.95
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,5.44,8.39,28.96,32.84,14.02,1.7,25.26,21.56,15.89,18.42,1.75,27.16,3.34,15.97,9.9,1.44,44.94,31.9
293,0.66,0.65,1.96,2.45,0.13,0.29,1.65,1.52,0.68,2.21,0.21,2.48,0.06,1.87,0.79,0.02,2.93,3.26
294,16.83,8.98,17.64,30.91,27.59,6.56,25.31,23.09,16.75,15.96,6.81,34.81,9.3,20.48,14.43,7.77,49.64,23.37
295,16.44,5.49,27.32,33.27,30.15,0.59,37.12,34.28,11.18,14.79,2.88,45.55,13.58,16.87,14.33,4.63,75.26,34.07
296,10.79,1.55,12.07,20.76,21.63,0,30.56,28.62,2.38,4.9,0.62,53.85,3.6,5.39,5.38,0,76.93,26.76
297,8.06,1.15,18.85,16.01,14.61,0,18.12,11.55,0.2,1.51,0.44,55.07,4.07,3.92,11.33,0,75.77,41.54
298,12.94,3.32,21.54,24.46,19.39,0,16.11,11.02,1.94,7.95,2.56,55.45,3.83,7.59,12.06,1,66.34,44.83
299,14.31,7.25,11.85,20.7,14.14,0.1,10.32,13.69,2.57,5.26,7.14,25.51,1.6,5.77,6.88,0,30.19,14.87
300,3.8,1.59,2.36,3.51,3.23,0,2.79,4.12,0.5,0.5,1.92,4.45,0.82,0.8,1.75,0,5.42,2.32
301,4.9,7.71,5.41,10.02,7.43,0,4.47,5.41,0.84,3.28,4.67,14.18,0.8,2.47,3.29,0,13.23,8.04
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,13.9,18,16.75,25.35,23.61,7.42,15.67,11.63,1.94,5.49,2.51,10.01,1.81,10.28,2.82,0.02,5.37,9.89
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,27.54,41.61,35.03,47.53,41.52,20.19,38.82,19.64,23.43,4.01,20.54,19.35,20.87,14.95,10.21,2.65,27.16,8.73
317,90.51,101.28,88.12,117.24,116.78,41.93,78.19,52.77,37.23,38.82,43.2,69.61,30.15,44.94,18.19,0.72,44.79,41.99
318,190.97,188.07,171.85,250.44,217.61,75.21,167.12,107.75,82.3,86.08,88.36,145.73,60.35,114.15,56.71,1.67,79.01,100.31
319,161.42,149.73,183.59,226.37,199.87,76.5,153.71,105.28,76.24,96.32,86.1,152.12,51.16,94.44,50.64,0.46,69.19,107.18
320,288.7,330.03,292.5,394.8,328.33,149.6,287.29,170.04,165.32,87.94,198.93,190.81,173.21,167.26,141.57,10.6,171.1,144.21
321,0.01,3.86,32.16,43.61,1.24,4.01,15.62,13.57,21.19,18.22,7.27,35.51,0,6.88,0.07,0.32,19.56,10.42
322,1.61,3.95,38.17,45.91,1.16,5.18,18.35,19.73,33.63,25.17,9.87,39.62,0,13.3,0.15,2.45,34.79,23.55
323,6.87,10.36,60.19,77.7,6.47,7.19,28.82,40.42,54.03,42.85,17.53,50.42,0,27.83,1.88,7.92,55.65,44.42
324,3.13,8.02,28.58,43.01,3.4,3.07,20.62,20.29,27.64,22.1,8.07,39.7,0,12.23,0.66,2.8,40.48,20.62
325,2.82,3.46,21.56,47.93,8.43,0.94,23.39,20.33,19.08,16.7,4.5,35.54,0.21,9.59,0,0.18,33.83,17.75
326,2.57,15.39,47.57,63.42,0.79,4.58,22.74,28.63,25.27,42.73,7.78,40.95,0.04,22.43,0.42,3.48,35.33,40.58
327,4.21,4.62,23.93,50.03,20.08,0.95,34.06,23.79,21.61,16.16,5.81,34.99,8.21,12.94,1.16,1.3,48.37,23.31
328,0.55,13.05,36.7,50.8,3.5,0.44,17.96,14.74,4.08,32.23,0.17,38.99,0.07,15.9,0,0.23,29.7,28.09
329,4.65,28.13,51.95,69.74,13.81,6.91,23.43,23.14,12.4,53.04,3.72,43.99,0.05,31.69,10.61,3.88,57.4,47.49
330,23.65,39.06,76.96,129.01,52.28,15,55.56,50.01,48.13,72.67,17.67,94.75,10.88,77.5,43.27,25.73,134.43,81.59
331,21.55,15.08,35.22,64.79,35.47,12.21,35.05,33.63,33.86,33.68,11.16,54.09,14.35,43.94,32.71,20.8,71.53,42.98
332,4.99,0,1.7,4.85,6.72,0.99,5.56,5.47,4.17,1.81,1.55,8.08,3.44,2.38,0.8,0,8.3,4.06
333,10.51,5.78,8.82,19.96,15.65,1.6,13.01,12.21,10.74,6.7,5.13,14.7,5.63,10.35,5.58,1.93,22.98,11.94
334,5.12,0.82,3.11,6.35,4.36,0,8.25,7.89,2.44,3.19,2.83,12.19,2.37,2.63,1.57,0,17.48,5.34
335,18.97,4.02,14.12,18.03,28.01,0,21.49,30.84,2.32,9.52,3.68,48.89,2.13,4.85,4.12,0,54.1,34.95
336,1.65,1.16,8.59,9.17,7.28,0,11.99,11.17,0,7.63,0.28,50.87,0.18,1.61,3.65,0,53.91,35.26
337,18.08,2.48,10.63,20.82,15.48,0,13.18,13.56,1.34,6.02,7.03,43.42,0.47,1.78,5.47,0,52.92,26.96
338,12.63,12.03,12.19,24.76,14.45,0,13.4,13.83,2.81,9.1,11.83,32.52,1.85,7.15,6.44,0,34.93,20.73
339,7.59,6.01,4.82,5.96,5.49,0,5.34,3.21,2.81,1.54,5.77,12.78,1.72,2.12,4.94,0.19,11.67,4.97
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,5,2.9,2.35,6.18,4.74,0.15,1.85,2.59,0.8,0.18,2.3,5.83,0.54,0.08,0.71,0,4.55,2.7
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,17.06,16.3,11.59,20.53,18.88,3.19,12.36,6.99,3.98,2,4.69,12.91,1.52,5.8,4.88,0,9.3,8.21
350,4.68,6.44,3.91,10.7,7.78,1.82,5.54,0.45,0,0.83,0.92,4.22,0.06,1.63,0.93,0,3.11,1.24
351,41.04,40.24,42.68,63.57,48.92,17.25,39.53,22.18,20.07,11.06,17.98,31.96,13.73,31.76,18.24,4.39,26.02,31.79
352,53.19,53.84,57.96,86.86,68.32,19.94,49.3,35.61,15.27,12.07,15.05,33.98,11.67,34.88,16.46,4.95,26.93,30.83
353,91.29,137.6,111.4,177.92,173.16,49.14,95.96,59.65,16.28,25.11,16.32,76.34,4.4,51.84,16.72,0,50.88,53.11
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,25.9,28.78,25,35.98,32.42,11.12,25.27,19.74,11.17,9.19,10.85,18.19,8.58,15.06,5.56,0.44,10.91,10.57
356,68.55,69.09,66.15,94.01,86.03,26.79,59.98,39.48,23.67,29.68,24.98,57.32,14.45,37.72,8.7,1.1,27.27,35.02
357,145.1,130.39,141.48,206.85,174.37,53.19,132.86,93.35,59.05,77.33,61.64,129.22,35.57,92.33,40.94,0.03,55.92,93.93
358,125.46,118.28,142.1,191.43,171.19,55.67,127.54,86.62,59.92,75.53,66.91,133.87,30.25,80.13,37.25,0,46.83,90.11
359,211.18,224.44,222.07,314.19,269.65,104.41,213.1,133.73,126.54,78.93,132.82,156.86,98.73,126.15,75.82,2.45,131.17,121.75
360,0.2,3.52,35.28,43.75,0.78,7.94,19.1,23.91,26.77,23.76,10.94,38.44,0,8.35,1.12,1.51,19.99,11.19
361,2.41,3.12,38.83,54.7,4.52,5.65,20.99,31.72,36.29,25.91,14.56,40.43,0.06,17.06,0,2.13,36.52,22.55
362,8.17,6.94,55.77,94.7,10.14,5.78,41.87,56.73,66.62,34.53,14.88,53.2,0.37,22.24,0.64,12.01,62.29,36.78
363,4.03,8.83,39.9,50.49,3.91,7.23,16.94,23.58,32.98,31.1,10.8,31.39,0,17.24,0.38,4.05,39.24,27.98
364,3.86,10.98,34.72,52.92,2.36,3.81,17.15,19.14,29.65,29.31,8.62,34.41,0,19.51,0.2,5.07,27.55,27.95
365,4.23,21.42,54.17,78.41,0.04,5.47,20.94,26.17,37.24,49.25,8.16,38.24,0,25.94,0.03,8.58,35.87,43.06
366,3.5,11.03,27.8,44.54,7.49,3.18,20.35,17.97,22.61,25.93,5.54,32.01,1.74,16.2,1.06,3.25,38.95,21.66
367,2.5,11.6,33.72,54.86,3.11,0.85,15.32,17.42,9.65,28.37,1.47,29.93,0,8.91,0.32,1.02,24.23,19.14
368,2.36,18.07,42.75,59.36,3.24,4.56,17.86,21.01,8,41.69,1.8,33.21,0,16.34,3.36,1.21,30.05,36.3
369,22,38.79,69.28,140.33,50.27,13.45,52.34,51.62,43.34,80.5,14.37,90.24,6.46,71.77,33.76,23.05,120.84,75.6
370,2.87,2.11,4.98,13.2,4.29,0.7,6.22,7.39,5.45,6.52,1.29,9.03,0.12,6.48,1.69,0.85,18.35,7.03
371,3.22,0,0.91,0,4.05,0,7.88,3.55,1.32,0,1.98,6.21,1.32,0,0.04,0,9.59,1.9
372,13.12,12.23,10.49,23.83,23.11,3.41,29.33,33.33,19.61,12.08,12.39,33.3,19.95,17.97,8,4.26,45.45,18.28
373,5.25,6.78,3.87,9.08,6.36,1.98,7.07,8.92,7.26,4.91,1.7,7.27,3.61,5.19,3.93,2.57,10.62,7.1
374,6.28,5.02,8.42,8.58,8.15,0,15.02,10.86,1.5,15.58,3.68,39.22,0.98,6.88,2.75,0,33.92,24.73
375,7.71,3.28,12.71,11.26,18.1,0,16.18,21.18,1.39,11.69,3.9,51.81,2.2,3.65,2.43,0,63.95,41.52
376,14.83,13.1,16.27,22.48,15.28,1.04,15.61,16.77,7.22,13.02,8.84,35.77,7.41,11.09,9.32,3.23,37.21,20.99
377,3.76,1.04,1.85,2.72,4.76,0,0.42,2,0.31,0.11,2.03,4.35,0,1.51,1.07,0,5.66,2.4
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1.15,2.35,1.09,2.74,3.01,0,0.19,0.41,0,0.09,0,4.41,0,1.12,0.38,0,1.89,1.79
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0.24,0.81,0.13,3.22,0,0,0.57,0.15,0.25,0,1.28,2.94,0,0,0.58,0,0.9,1.26
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,22.61,23.22,18.32,33.24,24.48,6.6,15.13,10.58,11.92,4.12,10.25,17.49,4.21,12.42,10.05,1.15,15.72,13.35
389,2.89,2.67,1.17,4.21,2.98,0.94,1.79,1.82,0,0,0.35,2.23,0,0,1.18,0,1.18,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,49.84,54.68,47.62,76.56,57.34,15.41,43.28,28.06,16.79,15.11,16.25,32.86,10.32,33.4,16.41,2.22,28.03,35.15
392,196.1,259.91,170.42,293.98,291.76,61.09,139.89,97.85,29.47,63.91,29.99,133.17,21.61,98.17,48.59,0.83,79.96,107.27
393,58.2,80.49,58.98,88.88,97.35,17.3,43.01,27.43,6.92,17.16,8.29,37.18,1.99,26.5,8.18,0,22.98,25.69
394,56.1,58.97,53,80.08,76.82,15.27,44.4,35.02,15.26,22.91,17.17,44.31,9.19,34.16,3.72,0,16.17,29.91
395,108.07,88.52,97.36,138.85,151.08,25.38,74.24,57.42,18.64,46.11,12.58,85.29,5.57,56.53,3.15,0.23,12.28,45.54
396,125.58,102.64,125.78,186.56,164.78,34.2,100.85,84.65,32.23,74.4,32.18,122.74,7.93,86.51,15.63,0.11,20.71,80.08
397,165.06,148.93,170.5,248.17,224.82,71.55,153.74,105.07,72.72,76.37,81.76,146.08,44.77,98.87,38.77,1,62.29,102.74
398,170.59,150.33,180.55,255.59,262.79,80.56,172.4,118.29,73.72,81.25,81.09,155.51,40.69,92.52,42.61,0.15,59.53,104.44
399,0.36,2.69,34.26,40.38,0.44,8.43,17.47,20.36,24.66,24.17,8.46,31.58,0,7.26,0.16,0.14,18.52,8.5
400,1.43,5.85,43.31,54.92,1.71,5.75,22.35,26.7,35.71,30.98,11.75,38.55,0,13.78,0,1.18,28.57,18.37
401,6.74,4.17,48.67,70.63,6.1,6.48,26.88,39.44,50.16,32.89,15.55,41.76,0.02,18.67,0.3,5.15,38.63,28.8
402,7.09,13.17,46.49,59.66,4.99,8.56,19.98,26.11,34.86,39.74,12.81,41.75,0.26,21.88,2.1,7.91,43.67,31.96
403,1.23,10.25,36.64,52.11,1.36,4.08,19.03,19.83,21.95,29.18,4.61,35.98,0,13.6,0,1.58,23.98,19.06
404,4.06,21.64,55.99,78.57,1.33,9.86,21.16,25.2,33.86,51.1,9.47,40.95,0,26.49,0.19,4.97,37.98,38.58
405,0,10.03,32.07,38.28,0.09,3.86,13.2,11.97,6.58,29.9,0.75,25.54,0,7.71,0.01,0,13.95,17.19
406,1.75,19.07,45.25,60.8,2.27,5.69,15.67,18.58,11.38,43.95,2.44,36.41,0,14.72,2,2.64,27.43,30.19
407,0,16.52,40.27,38.15,0.09,0.67,17.06,18.67,3.85,40.64,0.02,30.28,0,12.08,0,0.02,17.47,30.47
408,1.24,20.75,35.57,42.23,7.9,2.9,15.97,18.69,7.04,43.22,2.14,28.95,0.42,19.86,3.44,0.52,33.17,33.89
409,2.22,13.76,20.53,22.07,9.28,1.72,10.37,12.52,5.87,26.54,1.16,15.54,0.38,12.71,2.08,0.51,20.7,19.4
410,1.23,11.96,14.93,11.59,6.83,1.48,9.14,10.52,0.94,23.8,1.15,15.93,0.36,10,0.41,0,12.53,19.25
411,3.69,6.06,9.03,10.42,13.57,2.05,10.37,11.05,5.25,10.63,5.49,16.54,4.19,7.69,0.96,0.17,18.58,11.21
412,20.13,18.95,12.95,26.47,25.47,5.13,32.22,39.99,26.65,18.19,12.04,32.59,16.88,18.18,11.16,7.42,45.41,27
413,0.58,0.32,0.4,0.76,0.99,0,1.53,1.77,0.22,1.17,1,3.27,0.02,1.1,0.38,0,3.62,1.32
414,2.51,0.64,3.29,2.91,2.64,0,5.82,4.2,0,9.71,1.16,26,0,1.2,0.62,0,19.61,16.2
415,3.08,1.14,1.81,2.4,2.53,0,2.38,2.22,0.38,1.28,1.52,5.31,0,1.23,0.38,0,6.83,3.17
416,5.69,6.95,6.4,11.86,7.6,1.14,5.05,7.29,5.07,3.79,3.91,11.68,2.5,7.29,4.51,2.1,12.03,8.05
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2.79,3.76,2.64,4.26,2.86,0,1.48,3.43,1.26,0.76,0.38,2.86,0.28,2.61,1.91,0,1.92,2.69
422,0,0.33,0,0.42,0.94,0,0,0,0,0,0,1.82,0,0,0,0,0,0.3
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,6.55,9.49,6.22,11.26,11.32,3.43,9.71,1.3,2.23,0,2.56,3.99,4.13,1.22,1.4,0,5.03,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,107.74,125.06,99.05,147.18,147.13,41.09,83.23,71.12,44.02,51.05,40.38,79.15,28.47,75.53,52.59,22.58,53.29,76.46
432,117.43,162.71,100.79,177.8,182.9,28.35,85.49,48.73,26.11,29.51,24.68,79.35,10.57,40.99,16.09,0.02,59.19,50.03
433,80.46,85.14,66.36,105.43,100.19,24.54,61.05,44.93,26.66,22.53,28.95,53.54,17.03,44.13,10.44,0,30.47,37.51
434,126.5,114.11,119.42,176.84,174.87,26.34,88.25,76.69,24.65,55.35,20.11,101.14,8.4,73.95,5.96,0.13,16.75,61.95
435,93.61,89.24,93.14,142.5,143.16,23.1,79.49,60.96,22.93,52.18,24.52,87.99,6.98,60.06,4.16,0,18.23,55.97
436,116.07,89,116.84,177.79,174.34,39.89,105.39,74.07,41.97,60.71,45.78,108.13,7.94,71.24,15.82,0,28.21,72.65
437,178.06,169.44,174.06,259.26,261.93,74.95,168.85,113.83,77.94,68,84.12,144.59,42.58,92.81,35.62,1.24,68.82,99.06
438,0,2.35,31.45,34.99,0.28,10.29,15.28,16.35,17.52,27.03,7.58,26.5,0,7.89,0.16,0.11,19.22,7.71
439,0,3.34,36.24,38.98,0.43,8.84,15.77,17.35,18.08,29.3,7.27,29.36,0,8.01,0.17,0,20.73,6.89
440,0,5.25,37.3,43.63,0.17,6.09,17.15,20.94,17.16,24.35,5.35,34.24,0,9.77,0,0.49,22.62,7.38
